County,date,deaths,cases
Livingston,2020-05-02T00:00:00Z,1,76
Madison,2020-05-02T00:00:00Z,5,149
Monroe,2020-05-02T00:00:00Z,87,1534
Montgomery,2020-05-02T00:00:00Z,4,54
Nassau,2020-05-02T00:00:00Z,1745,36519
New York,2020-05-02T00:00:00Z,2218,172354
Niagara,2020-05-02T00:00:00Z,26,457
Oneida,2020-05-02T00:00:00Z,14,474
Onondaga,2020-05-02T00:00:00Z,31,903
Ontario,2020-05-02T00:00:00Z,4,92
Orange,2020-05-02T00:00:00Z,249,8910
Orleans,2020-05-02T00:00:00Z,9,93
Oswego,2020-05-02T00:00:00Z,2,66
Otsego,2020-05-02T00:00:00Z,3,67
Putnam,2020-05-02T00:00:00Z,45,1003
Queens,2020-05-02T00:00:00Z,5184,0
Rensselaer,2020-05-02T00:00:00Z,14,311
Richmond,2020-05-02T00:00:00Z,737,0
Rockland,2020-05-02T00:00:00Z,408,11945
St. Lawrence,2020-05-02T00:00:00Z,2,176
Saratoga,2020-05-02T00:00:00Z,13,361
Schenectady,2020-05-02T00:00:00Z,22,521
Schoharie,2020-05-02T00:00:00Z,1,43
Schuyler,2020-05-02T00:00:00Z,0,7
Seneca,2020-05-02T00:00:00Z,1,42
Steuben,2020-05-02T00:00:00Z,19,217
Suffolk,2020-05-02T00:00:00Z,1227,34478
Sullivan,2020-05-02T00:00:00Z,15,931
Tioga,2020-05-02T00:00:00Z,6,90
Tompkins,2020-05-02T00:00:00Z,0,128
Ulster,2020-05-02T00:00:00Z,27,1327
Warren,2020-05-02T00:00:00Z,9,185
Washington,2020-05-02T00:00:00Z,5,184
Wayne,2020-05-02T00:00:00Z,1,73
Westchester,2020-05-02T00:00:00Z,1067,29626
Wyoming,2020-05-02T00:00:00Z,5,69
Yates,2020-05-02T00:00:00Z,1,18
New York State,2020-05-03T00:00:00Z,24462,316415
Albany,2020-05-03T00:00:00Z,36,1258
Allegany,2020-05-03T00:00:00Z,2,35
Bronx,2020-05-03T00:00:00Z,3658,0
Broome,2020-05-03T00:00:00Z,17,327
Cattaraugus,2020-05-03T00:00:00Z,2,53
Cayuga,2020-05-03T00:00:00Z,2,51
Chautauqua,2020-05-03T00:00:00Z,2,36
Chemung,2020-05-03T00:00:00Z,3,125
Chenango,2020-05-03T00:00:00Z,1,99
Clinton,2020-05-03T00:00:00Z,4,66
Columbia,2020-05-03T00:00:00Z,16,209
Cortland,2020-05-03T00:00:00Z,1,28
Delaware,2020-05-03T00:00:00Z,2,61
Dutchess,2020-05-03T00:00:00Z,75,3086
Erie,2020-05-03T00:00:00Z,235,3710
Essex,2020-05-03T00:00:00Z,0,29
Franklin,2020-05-03T00:00:00Z,0,15
Fulton,2020-05-03T00:00:00Z,4,82
Genesee,2020-05-03T00:00:00Z,3,155
Greene,2020-05-03T00:00:00Z,3,151
Hamilton,2020-05-03T00:00:00Z,0,3
Herkimer,2020-05-03T00:00:00Z,3,62
Jefferson,2020-05-03T00:00:00Z,0,62
Kings,2020-05-03T00:00:00Z,5508,0
Lewis,2020-05-03T00:00:00Z,5,9
Livingston,2020-05-03T00:00:00Z,1,83
Madison,2020-05-03T00:00:00Z,6,151
Monroe,2020-05-03T00:00:00Z,87,1566
Montgomery,2020-05-03T00:00:00Z,4,56
Nassau,2020-05-03T00:00:00Z,1770,36780
New York,2020-05-03T00:00:00Z,2254,174331
Niagara,2020-05-03T00:00:00Z,26,474
Oneida,2020-05-03T00:00:00Z,16,489
Onondaga,2020-05-03T00:00:00Z,34,952
Ontario,2020-05-03T00:00:00Z,4,95
Orange,2020-05-03T00:00:00Z,252,8967
Orleans,2020-05-03T00:00:00Z,9,97
Oswego,2020-05-03T00:00:00Z,2,66
Otsego,2020-05-03T00:00:00Z,3,67
Putnam,2020-05-03T00:00:00Z,45,1013
Queens,2020-05-03T00:00:00Z,5279,0
Rensselaer,2020-05-03T00:00:00Z,16,322
Richmond,2020-05-03T00:00:00Z,753,0
Rockland,2020-05-03T00:00:00Z,411,12025
St. Lawrence,2020-05-03T00:00:00Z,2,177
Saratoga,2020-05-03T00:00:00Z,13,363
Schenectady,2020-05-03T00:00:00Z,22,527
Schoharie,2020-05-03T00:00:00Z,1,45
Schuyler,2020-05-03T00:00:00Z,0,7
Seneca,2020-05-03T00:00:00Z,1,45
Steuben,2020-05-03T00:00:00Z,19,218
Suffolk,2020-05-03T00:00:00Z,1256,34855
Sullivan,2020-05-03T00:00:00Z,16,951
Tioga,2020-05-03T00:00:00Z,8,90
Tompkins,2020-05-03T00:00:00Z,0,129
Ulster,2020-05-03T00:00:00Z,28,1341
Warren,2020-05-03T00:00:00Z,10,188
Washington,2020-05-03T00:00:00Z,5,186
Wayne,2020-05-03T00:00:00Z,1,75
Westchester,2020-05-03T00:00:00Z,1086,29884
Wyoming,2020-05-03T00:00:00Z,5,69
Yates,2020-05-03T00:00:00Z,1,19
New York State,2020-05-04T00:00:00Z,24710,318953
Albany,2020-05-04T00:00:00Z,39,1287
Allegany,2020-05-04T00:00:00Z,2,35
Bronx,2020-05-04T00:00:00Z,3696,0
Broome,2020-05-04T00:00:00Z,17,334
Cattaraugus,2020-05-04T00:00:00Z,2,53
Cayuga,2020-05-04T00:00:00Z,2,51
Chautauqua,2020-05-04T00:00:00Z,2,37
Chemung,2020-05-04T00:00:00Z,3,126
Chenango,2020-05-04T00:00:00Z,1,100
Clinton,2020-05-04T00:00:00Z,4,68
Columbia,2020-05-04T00:00:00Z,16,213
Cortland,2020-05-04T00:00:00Z,1,28
Delaware,2020-05-04T00:00:00Z,2,62
Dutchess,2020-05-04T00:00:00Z,81,3131
Erie,2020-05-04T00:00:00Z,238,3802
Essex,2020-05-04T00:00:00Z,0,29
Franklin,2020-05-04T00:00:00Z,0,16
Fulton,2020-05-04T00:00:00Z,4,84
Genesee,2020-05-04T00:00:00Z,3,159
Greene,2020-05-04T00:00:00Z,4,154
Hamilton,2020-05-04T00:00:00Z,0,3
Herkimer,2020-05-04T00:00:00Z,3,63
Jefferson,2020-05-04T00:00:00Z,0,63
Kings,2020-05-04T00:00:00Z,5569,0
Lewis,2020-05-04T00:00:00Z,5,9
Livingston,2020-05-04T00:00:00Z,1,85
Madison,2020-05-04T00:00:00Z,6,217
Monroe,2020-05-04T00:00:00Z,88,1595
Montgomery,2020-05-04T00:00:00Z,4,56
Nassau,2020-05-04T00:00:00Z,1792,36965
New York,2020-05-04T00:00:00Z,2274,175651
Niagara,2020-05-04T00:00:00Z,27,493
Oneida,2020-05-04T00:00:00Z,17,550
Onondaga,2020-05-04T00:00:00Z,35,971
Ontario,2020-05-04T00:00:00Z,4,96
Orange,2020-05-04T00:00:00Z,256,9015
Orleans,2020-05-04T00:00:00Z,9,97
Oswego,2020-05-04T00:00:00Z,2,67
Otsego,2020-05-04T00:00:00Z,3,67
Putnam,2020-05-04T00:00:00Z,45,1026
Queens,2020-05-04T00:00:00Z,5337,0
Rensselaer,2020-05-04T00:00:00Z,16,337
Richmond,2020-05-04T00:00:00Z,763,0
Rockland,2020-05-04T00:00:00Z,413,12095
St. Lawrence,2020-05-04T00:00:00Z,2,178
Saratoga,2020-05-04T00:00:00Z,13,367
Schenectady,2020-05-04T00:00:00Z,22,535
Schoharie,2020-05-04T00:00:00Z,1,45
Schuyler,2020-05-04T00:00:00Z,0,7
Seneca,2020-05-04T00:00:00Z,1,45
Steuben,2020-05-04T00:00:00Z,19,219
Suffolk,2020-05-04T00:00:00Z,1273,35077
Sullivan,2020-05-04T00:00:00Z,16,976
Tioga,2020-05-04T00:00:00Z,8,90
Tompkins,2020-05-04T00:00:00Z,0,129
Ulster,2020-05-04T00:00:00Z,30,1354
Warren,2020-05-04T00:00:00Z,10,192
Washington,2020-05-04T00:00:00Z,5,188
Wayne,2020-05-04T00:00:00Z,1,76
Westchester,2020-05-04T00:00:00Z,1101,30097
Wyoming,2020-05-04T00:00:00Z,5,69
Yates,2020-05-04T00:00:00Z,1,19
New York State,2020-05-05T00:00:00Z,24977,321192
Albany,2020-05-05T00:00:00Z,42,1294
Allegany,2020-05-05T00:00:00Z,2,35
Bronx,2020-05-05T00:00:00Z,3745,0
Broome,2020-05-05T00:00:00Z,17,338
Cattaraugus,2020-05-05T00:00:00Z,2,53
Cayuga,2020-05-05T00:00:00Z,2,51
Chautauqua,2020-05-05T00:00:00Z,2,37
Chemung,2020-05-05T00:00:00Z,3,126
Chenango,2020-05-05T00:00:00Z,1,100
Clinton,2020-05-05T00:00:00Z,4,69
Columbia,2020-05-05T00:00:00Z,18,229
Cortland,2020-05-05T00:00:00Z,1,28
Delaware,2020-05-05T00:00:00Z,2,62
Dutchess,2020-05-05T00:00:00Z,84,3151
Erie,2020-05-05T00:00:00Z,248,3891
Essex,2020-05-05T00:00:00Z,0,30
Franklin,2020-05-05T00:00:00Z,0,16
Fulton,2020-05-05T00:00:00Z,5,97
Genesee,2020-05-05T00:00:00Z,3,159
Greene,2020-05-05T00:00:00Z,5,166
Hamilton,2020-05-05T00:00:00Z,0,3
Herkimer,2020-05-05T00:00:00Z,3,67
Jefferson,2020-05-05T00:00:00Z,0,63
Kings,2020-05-05T00:00:00Z,5638,0
Lewis,2020-05-05T00:00:00Z,5,9
Livingston,2020-05-05T00:00:00Z,1,86
Madison,2020-05-05T00:00:00Z,6,223
Monroe,2020-05-05T00:00:00Z,92,1623
Montgomery,2020-05-05T00:00:00Z,4,61
Nassau,2020-05-05T00:00:00Z,1818,37152
New York,2020-05-05T00:00:00Z,2312,176874
Niagara,2020-05-05T00:00:00Z,27,508
Oneida,2020-05-05T00:00:00Z,17,574
Onondaga,2020-05-05T00:00:00Z,36,1002
Ontario,2020-05-05T00:00:00Z,4,97
Orange,2020-05-05T00:00:00Z,258,9144
Orleans,2020-05-05T00:00:00Z,9,99
Oswego,2020-05-05T00:00:00Z,2,68
Otsego,2020-05-05T00:00:00Z,3,67
Putnam,2020-05-05T00:00:00Z,46,1031
Queens,2020-05-05T00:00:00Z,5372,0
Rensselaer,2020-05-05T00:00:00Z,16,339
Richmond,2020-05-05T00:00:00Z,776,0
Rockland,2020-05-05T00:00:00Z,416,12144
St. Lawrence,2020-05-05T00:00:00Z,2,178
Saratoga,2020-05-05T00:00:00Z,13,368
Schenectady,2020-05-05T00:00:00Z,23,537
Schoharie,2020-05-05T00:00:00Z,1,45
Schuyler,2020-05-05T00:00:00Z,0,7
Seneca,2020-05-05T00:00:00Z,1,46
Steuben,2020-05-05T00:00:00Z,19,221
Suffolk,2020-05-05T00:00:00Z,1296,35275
Sullivan,2020-05-05T00:00:00Z,16,984
Tioga,2020-05-05T00:00:00Z,8,92
Tompkins,2020-05-05T00:00:00Z,0,129
Ulster,2020-05-05T00:00:00Z,31,1357
Warren,2020-05-05T00:00:00Z,11,192
Washington,2020-05-05T00:00:00Z,5,188
Wayne,2020-05-05T00:00:00Z,1,78
Westchester,2020-05-05T00:00:00Z,1116,30240
Wyoming,2020-05-05T00:00:00Z,5,70
Yates,2020-05-05T00:00:00Z,2,19
New York State,2020-05-06T00:00:00Z,25862,323978
Albany,2020-05-06T00:00:00Z,63,1321
Allegany,2020-05-06T00:00:00Z,2,35
Bronx,2020-05-06T00:00:00Z,3790,0
Broome,2020-05-06T00:00:00Z,24,345
Cattaraugus,2020-05-06T00:00:00Z,2,54
Cayuga,2020-05-06T00:00:00Z,2,51
Chautauqua,2020-05-06T00:00:00Z,2,38
Chemung,2020-05-06T00:00:00Z,3,128
Chenango,2020-05-06T00:00:00Z,3,102
Clinton,2020-05-06T00:00:00Z,4,69
Columbia,2020-05-06T00:00:00Z,21,291
Cortland,2020-05-06T00:00:00Z,1,28
Delaware,2020-05-06T00:00:00Z,2,62
Dutchess,2020-05-06T00:00:00Z,95,3192
Erie,2020-05-06T00:00:00Z,322,4008
Essex,2020-05-06T00:00:00Z,0,30
Franklin,2020-05-06T00:00:00Z,0,16
Fulton,2020-05-06T00:00:00Z,6,100
Genesee,2020-05-06T00:00:00Z,3,162
Greene,2020-05-06T00:00:00Z,7,188
Hamilton,2020-05-06T00:00:00Z,0,5
Herkimer,2020-05-06T00:00:00Z,3,68
Jefferson,2020-05-06T00:00:00Z,0,63
Kings,2020-05-06T00:00:00Z,5677,0
Lewis,2020-05-06T00:00:00Z,5,9
Livingston,2020-05-06T00:00:00Z,1,89
Madison,2020-05-06T00:00:00Z,6,231
Monroe,2020-05-06T00:00:00Z,121,1655
Montgomery,2020-05-06T00:00:00Z,4,63
Nassau,2020-05-06T00:00:00Z,1891,37350
New York,2020-05-06T00:00:00Z,2383,178351
Niagara,2020-05-06T00:00:00Z,37,549
Oneida,2020-05-06T00:00:00Z,22,579
Onondaga,2020-05-06T00:00:00Z,45,1056
Ontario,2020-05-06T00:00:00Z,7,99
Orange,2020-05-06T00:00:00Z,299,9215
Orleans,2020-05-06T00:00:00Z,15,103
Oswego,2020-05-06T00:00:00Z,2,70
Otsego,2020-05-06T00:00:00Z,3,67
Putnam,2020-05-06T00:00:00Z,55,1040
Queens,2020-05-06T00:00:00Z,5490,0
Rensselaer,2020-05-06T00:00:00Z,21,347
Richmond,2020-05-06T00:00:00Z,805,0
Rockland,2020-05-06T00:00:00Z,433,12204
St. Lawrence,2020-05-06T00:00:00Z,2,180
Saratoga,2020-05-06T00:00:00Z,13,371
Schenectady,2020-05-06T00:00:00Z,23,551
Schoharie,2020-05-06T00:00:00Z,1,45
Schuyler,2020-05-06T00:00:00Z,0,7
Seneca,2020-05-06T00:00:00Z,1,46
Steuben,2020-05-06T00:00:00Z,24,223
Suffolk,2020-05-06T00:00:00Z,1522,35543
Sullivan,2020-05-06T00:00:00Z,23,996
Tioga,2020-05-06T00:00:00Z,12,96
Tompkins,2020-05-06T00:00:00Z,0,129
Ulster,2020-05-06T00:00:00Z,46,1383
Warren,2020-05-06T00:00:00Z,19,193
Washington,2020-05-06T00:00:00Z,11,189
Wayne,2020-05-06T00:00:00Z,2,78
Westchester,2020-05-06T00:00:00Z,1167,30426
Wyoming,2020-05-06T00:00:00Z,5,70
Yates,2020-05-06T00:00:00Z,3,19
New York State,2020-05-07T00:00:00Z,26158,327469
Albany,2020-05-07T00:00:00Z,68,1348
Allegany,2020-05-07T00:00:00Z,2,35
Bronx,2020-05-07T00:00:00Z,3833,0
Broome,2020-05-07T00:00:00Z,24,360
Cattaraugus,2020-05-07T00:00:00Z,2,59
Cayuga,2020-05-07T00:00:00Z,2,52
Chautauqua,2020-05-07T00:00:00Z,2,40
Chemung,2020-05-07T00:00:00Z,3,129
Chenango,2020-05-07T00:00:00Z,3,105
Clinton,2020-05-07T00:00:00Z,4,69
Columbia,2020-05-07T00:00:00Z,21,302
Cortland,2020-05-07T00:00:00Z,1,29
Delaware,2020-05-07T00:00:00Z,2,63
Dutchess,2020-05-07T00:00:00Z,96,3233
Erie,2020-05-07T00:00:00Z,334,4136
Essex,2020-05-07T00:00:00Z,0,30
Franklin,2020-05-07T00:00:00Z,0,16
Fulton,2020-05-07T00:00:00Z,7,101
Genesee,2020-05-07T00:00:00Z,3,168
Greene,2020-05-07T00:00:00Z,9,198
Hamilton,2020-05-07T00:00:00Z,1,5
Herkimer,2020-05-07T00:00:00Z,3,74
Jefferson,2020-05-07T00:00:00Z,0,64
Kings,2020-05-07T00:00:00Z,5783,0
Lewis,2020-05-07T00:00:00Z,5,10
Livingston,2020-05-07T00:00:00Z,1,95
Madison,2020-05-07T00:00:00Z,6,246
Monroe,2020-05-07T00:00:00Z,126,1688
Montgomery,2020-05-07T00:00:00Z,4,63
Nassau,2020-05-07T00:00:00Z,1904,37593
New York,2020-05-07T00:00:00Z,2433,180216
Niagara,2020-05-07T00:00:00Z,40,588
Oneida,2020-05-07T00:00:00Z,22,609
Onondaga,2020-05-07T00:00:00Z,46,1115
Ontario,2020-05-07T00:00:00Z,7,101
Orange,2020-05-07T00:00:00Z,302,9328
Orleans,2020-05-07T00:00:00Z,16,108
Oswego,2020-05-07T00:00:00Z,2,70
Otsego,2020-05-07T00:00:00Z,3,67
Putnam,2020-05-07T00:00:00Z,55,1066
Queens,2020-05-07T00:00:00Z,5559,0
Rensselaer,2020-05-07T00:00:00Z,21,367
Richmond,2020-05-07T00:00:00Z,817,0
Rockland,2020-05-07T00:00:00Z,436,12280
St. Lawrence,2020-05-07T00:00:00Z,2,181
Saratoga,2020-05-07T00:00:00Z,13,374
Schenectady,2020-05-07T00:00:00Z,23,551
Schoharie,2020-05-07T00:00:00Z,1,45
Schuyler,2020-05-07T00:00:00Z,0,7
Seneca,2020-05-07T00:00:00Z,1,46
Steuben,2020-05-07T00:00:00Z,24,224
Suffolk,2020-05-07T00:00:00Z,1547,35892
Sullivan,2020-05-07T00:00:00Z,23,1021
Tioga,2020-05-07T00:00:00Z,12,97
Tompkins,2020-05-07T00:00:00Z,0,130
Ulster,2020-05-07T00:00:00Z,47,1416
Warren,2020-05-07T00:00:00Z,20,193
Washington,2020-05-07T00:00:00Z,11,190
Wayne,2020-05-07T00:00:00Z,2,78
Westchester,2020-05-07T00:00:00Z,1184,30708
Wyoming,2020-05-07T00:00:00Z,5,71
Yates,2020-05-07T00:00:00Z,3,19
New York State,2020-05-08T00:00:00Z,26352,330407
Albany,2020-05-08T00:00:00Z,69,1384
Allegany,2020-05-08T00:00:00Z,2,35
Bronx,2020-05-08T00:00:00Z,3876,0
Broome,2020-05-08T00:00:00Z,24,364
Cattaraugus,2020-05-08T00:00:00Z,2,59
Cayuga,2020-05-08T00:00:00Z,2,52
Chautauqua,2020-05-08T00:00:00Z,2,40
Chemung,2020-05-08T00:00:00Z,3,130
Chenango,2020-05-08T00:00:00Z,3,105
Clinton,2020-05-08T00:00:00Z,4,74
Columbia,2020-05-08T00:00:00Z,22,304
Cortland,2020-05-08T00:00:00Z,1,29
Delaware,2020-05-08T00:00:00Z,2,63
Dutchess,2020-05-08T00:00:00Z,98,3277
Erie,2020-05-08T00:00:00Z,339,4255
Essex,2020-05-08T00:00:00Z,0,31
Franklin,2020-05-08T00:00:00Z,0,17
Fulton,2020-05-08T00:00:00Z,8,103
Genesee,2020-05-08T00:00:00Z,3,169
Greene,2020-05-08T00:00:00Z,9,199
Hamilton,2020-05-08T00:00:00Z,1,5
Herkimer,2020-05-08T00:00:00Z,3,76
Jefferson,2020-05-08T00:00:00Z,0,66
Kings,2020-05-08T00:00:00Z,5853,0
Lewis,2020-05-08T00:00:00Z,5,10
Livingston,2020-05-08T00:00:00Z,2,100
Madison,2020-05-08T00:00:00Z,7,249
Monroe,2020-05-08T00:00:00Z,127,1735
Montgomery,2020-05-08T00:00:00Z,4,64
Nassau,2020-05-08T00:00:00Z,1918,37812
New York,2020-05-08T00:00:00Z,2454,181783
Niagara,2020-05-08T00:00:00Z,44,605
Oneida,2020-05-08T00:00:00Z,23,620
Onondaga,2020-05-08T00:00:00Z,48,1169
Ontario,2020-05-08T00:00:00Z,7,104
Orange,2020-05-08T00:00:00Z,306,9402
Orleans,2020-05-08T00:00:00Z,19,121
Oswego,2020-05-08T00:00:00Z,2,72
Otsego,2020-05-08T00:00:00Z,3,67
Putnam,2020-05-08T00:00:00Z,55,1074
Queens,2020-05-08T00:00:00Z,5613,0
Rensselaer,2020-05-08T00:00:00Z,21,380
Richmond,2020-05-08T00:00:00Z,827,0
Rockland,2020-05-08T00:00:00Z,437,12349
St. Lawrence,2020-05-08T00:00:00Z,2,187
Saratoga,2020-05-08T00:00:00Z,13,388
Schenectady,2020-05-08T00:00:00Z,23,558
Schoharie,2020-05-08T00:00:00Z,1,45
Schuyler,2020-05-08T00:00:00Z,0,7
Seneca,2020-05-08T00:00:00Z,1,46
Steuben,2020-05-08T00:00:00Z,25,225
Suffolk,2020-05-08T00:00:00Z,1568,36223
Sullivan,2020-05-08T00:00:00Z,23,1039
Tioga,2020-05-08T00:00:00Z,12,99
Tompkins,2020-05-08T00:00:00Z,0,131
Ulster,2020-05-08T00:00:00Z,50,1429
Warren,2020-05-08T00:00:00Z,21,199
Washington,2020-05-08T00:00:00Z,12,201
Wayne,2020-05-08T00:00:00Z,2,79
Westchester,2020-05-08T00:00:00Z,1191,30905
Wyoming,2020-05-08T00:00:00Z,5,73
Yates,2020-05-08T00:00:00Z,3,20
New York State,2020-05-09T00:00:00Z,26582,333122
Albany,2020-05-09T00:00:00Z,74,1416
Allegany,2020-05-09T00:00:00Z,2,35
Bronx,2020-05-09T00:00:00Z,3924,0
Broome,2020-05-09T00:00:00Z,24,372
Cattaraugus,2020-05-09T00:00:00Z,2,60
Cayuga,2020-05-09T00:00:00Z,2,53
Chautauqua,2020-05-09T00:00:00Z,2,40
Chemung,2020-05-09T00:00:00Z,3,131
Chenango,2020-05-09T00:00:00Z,3,109
Clinton,2020-05-09T00:00:00Z,4,76
Columbia,2020-05-09T00:00:00Z,24,304
Cortland,2020-05-09T00:00:00Z,1,29
Delaware,2020-05-09T00:00:00Z,2,63
Dutchess,2020-05-09T00:00:00Z,101,3319
Erie,2020-05-09T00:00:00Z,351,4337
Essex,2020-05-09T00:00:00Z,0,31
Franklin,2020-05-09T00:00:00Z,0,17
Fulton,2020-05-09T00:00:00Z,9,104
Genesee,2020-05-09T00:00:00Z,3,170
Greene,2020-05-09T00:00:00Z,9,204
Hamilton,2020-05-09T00:00:00Z,1,5
Herkimer,2020-05-09T00:00:00Z,3,77
Jefferson,2020-05-09T00:00:00Z,0,67
Kings,2020-05-09T00:00:00Z,5924,0
Lewis,2020-05-09T00:00:00Z,5,11
Livingston,2020-05-09T00:00:00Z,2,101
Madison,2020-05-09T00:00:00Z,7,250
Monroe,2020-05-09T00:00:00Z,130,1775
Montgomery,2020-05-09T00:00:00Z,4,66
Nassau,2020-05-09T00:00:00Z,1940,38028
New York,2020-05-09T00:00:00Z,2484,183289
Niagara,2020-05-09T00:00:00Z,45,627
Oneida,2020-05-09T00:00:00Z,24,638
Onondaga,2020-05-09T00:00:00Z,52,1218
Ontario,2020-05-09T00:00:00Z,7,104
Orange,2020-05-09T00:00:00Z,311,9486
Orleans,2020-05-09T00:00:00Z,19,122
Oswego,2020-05-09T00:00:00Z,2,75
Otsego,2020-05-09T00:00:00Z,3,67
Putnam,2020-05-09T00:00:00Z,56,1080
Queens,2020-05-09T00:00:00Z,5674,0
Rensselaer,2020-05-09T00:00:00Z,22,407
Richmond,2020-05-09T00:00:00Z,836,0
Rockland,2020-05-09T00:00:00Z,443,12400
St. Lawrence,2020-05-09T00:00:00Z,2,187
Saratoga,2020-05-09T00:00:00Z,13,399
Schenectady,2020-05-09T00:00:00Z,23,571
Schoharie,2020-05-09T00:00:00Z,1,46
Schuyler,2020-05-09T00:00:00Z,0,7
Seneca,2020-05-09T00:00:00Z,1,48
Steuben,2020-05-09T00:00:00Z,25,226
Suffolk,2020-05-09T00:00:00Z,1597,36461
Sullivan,2020-05-09T00:00:00Z,23,1071
Tioga,2020-05-09T00:00:00Z,12,104
Tompkins,2020-05-09T00:00:00Z,0,132
Ulster,2020-05-09T00:00:00Z,51,1440
Warren,2020-05-09T00:00:00Z,21,202
Washington,2020-05-09T00:00:00Z,12,204
Wayne,2020-05-09T00:00:00Z,2,79
Westchester,2020-05-09T00:00:00Z,1203,31087
Wyoming,2020-05-09T00:00:00Z,5,75
Yates,2020-05-09T00:00:00Z,3,20
New York State,2020-05-10T00:00:00Z,26721,335395
Albany,2020-05-10T00:00:00Z,74,1432
Allegany,2020-05-10T00:00:00Z,2,36
Bronx,2020-05-10T00:00:00Z,3944,0
Broome,2020-05-10T00:00:00Z,27,373
Cattaraugus,2020-05-10T00:00:00Z,2,60
Cayuga,2020-05-10T00:00:00Z,2,58
Chautauqua,2020-05-10T00:00:00Z,2,41
Chemung,2020-05-10T00:00:00Z,3,131
Chenango,2020-05-10T00:00:00Z,3,109
Clinton,2020-05-10T00:00:00Z,4,76
Columbia,2020-05-10T00:00:00Z,25,312
Cortland,2020-05-10T00:00:00Z,1,29
Delaware,2020-05-10T00:00:00Z,2,64
Dutchess,2020-05-10T00:00:00Z,103,3359
Erie,2020-05-10T00:00:00Z,359,4453
Essex,2020-05-10T00:00:00Z,0,32
Franklin,2020-05-10T00:00:00Z,0,17
Fulton,2020-05-10T00:00:00Z,9,107
Genesee,2020-05-10T00:00:00Z,3,172
Greene,2020-05-10T00:00:00Z,9,206
Hamilton,2020-05-10T00:00:00Z,1,5
Herkimer,2020-05-10T00:00:00Z,3,79
Jefferson,2020-05-10T00:00:00Z,0,68
Kings,2020-05-10T00:00:00Z,5976,0
Lewis,2020-05-10T00:00:00Z,5,11
Livingston,2020-05-10T00:00:00Z,2,102
Madison,2020-05-10T00:00:00Z,7,251
Monroe,2020-05-10T00:00:00Z,134,1821
Montgomery,2020-05-10T00:00:00Z,4,67
Nassau,2020-05-10T00:00:00Z,1963,38217
New York,2020-05-10T00:00:00Z,2502,184417
Niagara,2020-05-10T00:00:00Z,46,643
Oneida,2020-05-10T00:00:00Z,25,660
Onondaga,2020-05-10T00:00:00Z,55,1265
Ontario,2020-05-10T00:00:00Z,7,106
Orange,2020-05-10T00:00:00Z,316,9543
Orleans,2020-05-10T00:00:00Z,20,126
Oswego,2020-05-10T00:00:00Z,2,75
Otsego,2020-05-10T00:00:00Z,3,67
Putnam,2020-05-10T00:00:00Z,56,1089
Queens,2020-05-10T00:00:00Z,5716,0
Rensselaer,2020-05-10T00:00:00Z,22,409
Richmond,2020-05-10T00:00:00Z,843,0
Rockland,2020-05-10T00:00:00Z,449,12451
St. Lawrence,2020-05-10T00:00:00Z,2,187
Saratoga,2020-05-10T00:00:00Z,13,402
Schenectady,2020-05-10T00:00:00Z,23,571
Schoharie,2020-05-10T00:00:00Z,1,46
Schuyler,2020-05-10T00:00:00Z,0,7
Seneca,2020-05-10T00:00:00Z,1,49
Steuben,2020-05-10T00:00:00Z,25,227
Suffolk,2020-05-10T00:00:00Z,1617,36702
Sullivan,2020-05-10T00:00:00Z,25,1093
Tioga,2020-05-10T00:00:00Z,14,105
Tompkins,2020-05-10T00:00:00Z,0,132
Ulster,2020-05-10T00:00:00Z,53,1450
Warren,2020-05-10T00:00:00Z,21,207
Washington,2020-05-10T00:00:00Z,12,206
Wayne,2020-05-10T00:00:00Z,2,80
Westchester,2020-05-10T00:00:00Z,1218,31294
Wyoming,2020-05-10T00:00:00Z,5,77
Yates,2020-05-10T00:00:00Z,3,21
New York State,2020-05-11T00:00:00Z,26881,337055
Albany,2020-05-11T00:00:00Z,75,1456
Allegany,2020-05-11T00:00:00Z,2,38
Bronx,2020-05-11T00:00:00Z,3972,0
Broome,2020-05-11T00:00:00Z,28,378
Cattaraugus,2020-05-11T00:00:00Z,2,61
Cayuga,2020-05-11T00:00:00Z,2,60
Chautauqua,2020-05-11T00:00:00Z,2,41
Chemung,2020-05-11T00:00:00Z,3,131
Chenango,2020-05-11T00:00:00Z,3,111
Clinton,2020-05-11T00:00:00Z,4,76
Columbia,2020-05-11T00:00:00Z,25,314
Cortland,2020-05-11T00:00:00Z,1,29
Delaware,2020-05-11T00:00:00Z,2,65
Dutchess,2020-05-11T00:00:00Z,103,3378
Erie,2020-05-11T00:00:00Z,370,4483
Essex,2020-05-11T00:00:00Z,0,32
Franklin,2020-05-11T00:00:00Z,0,17
Fulton,2020-05-11T00:00:00Z,11,109
Genesee,2020-05-11T00:00:00Z,3,173
Greene,2020-05-11T00:00:00Z,9,206
Hamilton,2020-05-11T00:00:00Z,1,5
Herkimer,2020-05-11T00:00:00Z,3,81
Jefferson,2020-05-11T00:00:00Z,0,68
Kings,2020-05-11T00:00:00Z,6017,0
Lewis,2020-05-11T00:00:00Z,5,11
Livingston,2020-05-11T00:00:00Z,2,102
Madison,2020-05-11T00:00:00Z,7,251
Monroe,2020-05-11T00:00:00Z,140,1850
